lead_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
LEA007342,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007343,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007344,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007345,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007346,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007347,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007348,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007349,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007350,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007351,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007352,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007353,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007354,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007355,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007356,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007357,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007358,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007359,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007360,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007361,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007362,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007363,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007364,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007365,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007366,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007367,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007368,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007369,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007370,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007371,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007372,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007373,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007374,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007375,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007376,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007377,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007378,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007379,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007380,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007381,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007382,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007383,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007384,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007385,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007386,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007387,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007388,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007389,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007390,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007391,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007392,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007393,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007394,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007395,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007396,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007397,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007398,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007399,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007400,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007401,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007402,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007403,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007404,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007405,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007406,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007407,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007408,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007409,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007410,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007411,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007412,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007413,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007414,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007415,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007416,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007417,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007418,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007419,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007420,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007421,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007422,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007423,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007424,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007425,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007426,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007427,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007428,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007429,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007430,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007431,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007432,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007433,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007434,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007435,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007436,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007437,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007438,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007439,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007440,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007441,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007442,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007443,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007444,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007445,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007446,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007447,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007448,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007449,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007450,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007451,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007452,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007453,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007454,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007455,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007456,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007457,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007458,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007459,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007460,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007461,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007462,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007463,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007464,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007465,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007466,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007467,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007468,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007469,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007470,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007471,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007472,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007473,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007474,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007475,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007476,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007477,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007478,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007479,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007480,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007481,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007482,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007483,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007484,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007485,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007486,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007487,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007488,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007489,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007490,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007491,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007492,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007493,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007494,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007495,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007496,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007497,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007498,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007499,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007500,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007501,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007502,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007503,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007504,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007505,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007506,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007507,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007508,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007509,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007510,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007511,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007512,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007513,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007514,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007515,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007516,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007517,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007518,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007519,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007520,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007521,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007522,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007523,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007524,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007525,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007526,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007527,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007528,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007529,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007530,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007531,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007532,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007533,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007534,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007535,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007536,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007537,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007538,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007539,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007540,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007541,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007542,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007543,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007544,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007545,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007546,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007547,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007548,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007549,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007550,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007551,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007552,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007553,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007554,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007555,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007556,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007557,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007558,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007559,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007560,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007561,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007562,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007563,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007564,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007565,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007566,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007567,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007568,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007569,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007570,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007571,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007572,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007573,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007574,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007575,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007576,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007577,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007578,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007579,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007580,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007581,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007582,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007583,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007584,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007585,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007586,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007587,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007588,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007589,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007590,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007591,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007592,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007593,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007594,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007595,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007596,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007597,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007598,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007599,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007600,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007601,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007602,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007603,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007604,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007605,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007606,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007607,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007608,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007609,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007610,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007611,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007612,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007613,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007614,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007615,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007616,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007617,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007618,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007619,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007620,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007621,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007622,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007623,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007624,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007625,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007626,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007627,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007628,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007629,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007630,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007631,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007632,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007633,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007634,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007635,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007636,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007637,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007638,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007639,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007640,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007641,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007642,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007643,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007644,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007645,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007646,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007647,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007648,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007649,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007650,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007651,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007652,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007653,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007654,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007655,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007656,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA007657,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
