record_id,entity_type,cluster_id,canonical_id,is_duplicate,cluster_size,match_type_used
LEA006545,LEAD,CLU_LEA_LEA006545,LEA006545,NO,1,NONE
LEA006546,LEAD,CLU_LEA_LEA006546,LEA006546,NO,1,NONE
LEA006547,LEAD,CLU_LEA_LEA006547,LEA006547,NO,1,NONE
LEA006548,LEAD,CLU_LEA_LEA006548,LEA006548,NO,1,NONE
LEA006549,LEAD,CLU_LEA_LEA006549,LEA006549,NO,1,NONE
LEA006550,LEAD,CLU_LEA_LEA006550,LEA006550,NO,1,NONE
LEA006551,LEAD,CLU_LEA_LEA006551,LEA006551,NO,1,NONE
LEA006552,LEAD,CLU_LEA_LEA006552,LEA006552,NO,1,NONE
LEA006553,LEAD,CLU_LEA_LEA006553,LEA006553,NO,1,NONE
LEA006554,LEAD,CLU_LEA_LEA006554,LEA006554,NO,1,NONE
LEA006555,LEAD,CLU_LEA_LEA006555,LEA006555,NO,1,NONE
LEA006556,LEAD,CLU_LEA_LEA006556,LEA006556,NO,1,NONE
LEA006557,LEAD,CLU_LEA_LEA006557,LEA006557,NO,1,NONE
LEA006558,LEAD,CLU_LEA_LEA006558,LEA006558,NO,1,NONE
LEA006559,LEAD,CLU_LEA_LEA006559,LEA006559,NO,1,NONE
LEA006560,LEAD,CLU_LEA_LEA006560,LEA006560,NO,1,NONE
LEA006561,LEAD,CLU_LEA_LEA006561,LEA006561,NO,1,NONE
LEA006562,LEAD,CLU_LEA_LEA006562,LEA006562,NO,1,NONE
LEA006563,LEAD,CLU_LEA_LEA006563,LEA006563,NO,1,NONE
LEA006564,LEAD,CLU_LEA_LEA006564,LEA006564,NO,1,NONE
LEA006565,LEAD,CLU_LEA_LEA006565,LEA006565,NO,1,NONE
LEA006566,LEAD,CLU_LEA_LEA006566,LEA006566,NO,1,NONE
LEA006567,LEAD,CLU_LEA_LEA006567,LEA006567,NO,1,NONE
LEA006568,LEAD,CLU_LEA_LEA006568,LEA006568,NO,1,NONE
LEA006569,LEAD,CLU_LEA_LEA006569,LEA006569,NO,1,NONE
LEA006570,LEAD,CLU_LEA_LEA006570,LEA006570,NO,1,NONE
LEA006571,LEAD,CLU_LEA_LEA006571,LEA006571,NO,1,NONE
LEA006572,LEAD,CLU_LEA_LEA006572,LEA006572,NO,1,NONE
LEA006573,LEAD,CLU_LEA_LEA006573,LEA006573,NO,1,NONE
LEA006574,LEAD,CLU_LEA_LEA006574,LEA006574,NO,1,NONE
LEA006575,LEAD,CLU_LEA_LEA006575,LEA006575,NO,1,NONE
LEA006576,LEAD,CLU_LEA_LEA006576,LEA006576,NO,1,NONE
LEA006577,LEAD,CLU_LEA_LEA006577,LEA006577,NO,1,NONE
LEA006578,LEAD,CLU_LEA_LEA006578,LEA006578,NO,1,NONE
LEA006579,LEAD,CLU_LEA_LEA006579,LEA006579,NO,1,NONE
LEA006580,LEAD,CLU_LEA_LEA006580,LEA006580,NO,1,NONE
LEA006581,LEAD,CLU_LEA_LEA006581,LEA006581,NO,1,NONE
LEA006582,LEAD,CLU_LEA_LEA006582,LEA006582,NO,1,NONE
LEA006583,LEAD,CLU_LEA_LEA006583,LEA006583,NO,1,NONE
LEA006584,LEAD,CLU_LEA_LEA006584,LEA006584,NO,1,NONE
LEA006585,LEAD,CLU_LEA_LEA006585,LEA006585,NO,1,NONE
LEA006586,LEAD,CLU_LEA_LEA006586,LEA006586,NO,1,NONE
LEA006587,LEAD,CLU_LEA_LEA006587,LEA006587,NO,1,NONE
LEA006588,LEAD,CLU_LEA_LEA006588,LEA006588,NO,1,NONE
LEA006589,LEAD,CLU_LEA_LEA006589,LEA006589,NO,1,NONE
LEA006590,LEAD,CLU_LEA_LEA006590,LEA006590,NO,1,NONE
LEA006591,LEAD,CLU_LEA_LEA006591,LEA006591,NO,1,NONE
LEA006592,LEAD,CLU_LEA_LEA006592,LEA006592,NO,1,NONE
LEA006593,LEAD,CLU_LEA_LEA006593,LEA006593,NO,1,NONE
LEA006594,LEAD,CLU_LEA_LEA006594,LEA006594,NO,1,NONE
LEA006595,LEAD,CLU_LEA_LEA006595,LEA006595,NO,1,NONE
LEA006596,LEAD,CLU_LEA_LEA006596,LEA006596,NO,1,NONE
LEA006597,LEAD,CLU_LEA_LEA006597,LEA006597,NO,1,NONE
LEA006598,LEAD,CLU_LEA_LEA006598,LEA006598,NO,1,NONE
LEA006599,LEAD,CLU_LEA_LEA006599,LEA006599,NO,1,NONE
LEA006600,LEAD,CLU_LEA_LEA006600,LEA006600,NO,1,NONE
LEA006601,LEAD,CLU_LEA_LEA006601,LEA006601,NO,1,NONE
LEA006602,LEAD,CLU_LEA_LEA006602,LEA006602,NO,1,NONE
LEA006603,LEAD,CLU_LEA_LEA006603,LEA006603,NO,1,NONE
LEA006604,LEAD,CLU_LEA_LEA006604,LEA006604,NO,1,NONE
LEA006605,LEAD,CLU_LEA_LEA006605,LEA006605,NO,1,NONE
LEA006606,LEAD,CLU_LEA_LEA006606,LEA006606,NO,1,NONE
LEA006607,LEAD,CLU_LEA_LEA006607,LEA006607,NO,1,NONE
LEA006608,LEAD,CLU_LEA_LEA006608,LEA006608,NO,1,NONE
LEA006609,LEAD,CLU_LEA_LEA006609,LEA006609,NO,1,NONE
LEA006610,LEAD,CLU_LEA_LEA006610,LEA006610,NO,1,NONE
LEA006611,LEAD,CLU_LEA_LEA006611,LEA006611,NO,1,NONE
LEA006612,LEAD,CLU_LEA_LEA006612,LEA006612,NO,1,NONE
LEA006613,LEAD,CLU_LEA_LEA006613,LEA006613,NO,1,NONE
LEA006614,LEAD,CLU_LEA_LEA006614,LEA006614,NO,1,NONE
LEA006615,LEAD,CLU_LEA_LEA006615,LEA006615,NO,1,NONE
LEA006616,LEAD,CLU_LEA_LEA006616,LEA006616,NO,1,NONE
LEA006617,LEAD,CLU_LEA_LEA006617,LEA006617,NO,1,NONE
LEA006618,LEAD,CLU_LEA_LEA006618,LEA006618,NO,1,NONE
LEA006619,LEAD,CLU_LEA_LEA006619,LEA006619,NO,1,NONE
LEA006620,LEAD,CLU_LEA_LEA006620,LEA006620,NO,1,NONE
LEA006621,LEAD,CLU_LEA_LEA006621,LEA006621,NO,1,NONE
LEA006622,LEAD,CLU_LEA_LEA006622,LEA006622,NO,1,NONE
LEA006623,LEAD,CLU_LEA_LEA006623,LEA006623,NO,1,NONE
LEA006624,LEAD,CLU_LEA_LEA006624,LEA006624,NO,1,NONE
LEA006625,LEAD,CLU_LEA_LEA006625,LEA006625,NO,1,NONE
LEA006626,LEAD,CLU_LEA_LEA006626,LEA006626,NO,1,NONE
LEA006627,LEAD,CLU_LEA_LEA006627,LEA006627,NO,1,NONE
LEA006628,LEAD,CLU_LEA_LEA006628,LEA006628,NO,1,NONE
LEA006629,LEAD,CLU_LEA_LEA006629,LEA006629,NO,1,NONE
LEA006630,LEAD,CLU_LEA_LEA006630,LEA006630,NO,1,NONE
LEA006631,LEAD,CLU_LEA_LEA006631,LEA006631,NO,1,NONE
LEA006632,LEAD,CLU_LEA_LEA006632,LEA006632,NO,1,NONE
LEA006633,LEAD,CLU_LEA_LEA006633,LEA006633,NO,1,NONE
LEA006634,LEAD,CLU_LEA_LEA006634,LEA006634,NO,1,NONE
LEA006635,LEAD,CLU_LEA_LEA006635,LEA006635,NO,1,NONE
LEA006636,LEAD,CLU_LEA_LEA006636,LEA006636,NO,1,NONE
LEA006637,LEAD,CLU_LEA_LEA006637,LEA006637,NO,1,NONE
LEA006638,LEAD,CLU_LEA_LEA006638,LEA006638,NO,1,NONE
LEA006639,LEAD,CLU_LEA_LEA006639,LEA006639,NO,1,NONE
LEA006640,LEAD,CLU_LEA_LEA006640,LEA006640,NO,1,NONE
LEA006641,LEAD,CLU_LEA_LEA006641,LEA006641,NO,1,NONE
LEA006642,LEAD,CLU_LEA_LEA006642,LEA006642,NO,1,NONE
LEA006643,LEAD,CLU_LEA_LEA006643,LEA006643,NO,1,NONE
LEA006644,LEAD,CLU_LEA_LEA006644,LEA006644,NO,1,NONE
LEA006645,LEAD,CLU_LEA_LEA006645,LEA006645,NO,1,NONE
LEA006646,LEAD,CLU_LEA_LEA006646,LEA006646,NO,1,NONE
LEA006647,LEAD,CLU_LEA_LEA006647,LEA006647,NO,1,NONE
LEA006648,LEAD,CLU_LEA_LEA006648,LEA006648,NO,1,NONE
LEA006649,LEAD,CLU_LEA_LEA006649,LEA006649,NO,1,NONE
LEA006650,LEAD,CLU_LEA_LEA006650,LEA006650,NO,1,NONE
LEA006651,LEAD,CLU_LEA_LEA006651,LEA006651,NO,1,NONE
LEA006652,LEAD,CLU_LEA_LEA006652,LEA006652,NO,1,NONE
LEA006653,LEAD,CLU_LEA_LEA006653,LEA006653,NO,1,NONE
LEA006654,LEAD,CLU_LEA_LEA006654,LEA006654,NO,1,NONE
LEA006655,LEAD,CLU_LEA_LEA006655,LEA006655,NO,1,NONE
LEA006656,LEAD,CLU_LEA_LEA006656,LEA006656,NO,1,NONE
LEA006657,LEAD,CLU_LEA_LEA006657,LEA006657,NO,1,NONE
LEA006658,LEAD,CLU_LEA_LEA006658,LEA006658,NO,1,NONE
LEA006659,LEAD,CLU_LEA_LEA006659,LEA006659,NO,1,NONE
LEA006660,LEAD,CLU_LEA_LEA006660,LEA006660,NO,1,NONE
LEA006661,LEAD,CLU_LEA_LEA006661,LEA006661,NO,1,NONE
LEA006662,LEAD,CLU_LEA_LEA006662,LEA006662,NO,1,NONE
LEA006663,LEAD,CLU_LEA_LEA006663,LEA006663,NO,1,NONE
LEA006664,LEAD,CLU_LEA_LEA006664,LEA006664,NO,1,NONE
LEA006665,LEAD,CLU_LEA_LEA006665,LEA006665,NO,1,NONE
LEA006666,LEAD,CLU_LEA_LEA006666,LEA006666,NO,1,NONE
LEA006667,LEAD,CLU_LEA_LEA006667,LEA006667,NO,1,NONE
LEA006668,LEAD,CLU_LEA_LEA006668,LEA006668,NO,1,NONE
LEA006669,LEAD,CLU_LEA_LEA006669,LEA006669,NO,1,NONE
LEA006670,LEAD,CLU_LEA_LEA006670,LEA006670,NO,1,NONE
LEA006671,LEAD,CLU_LEA_LEA006671,LEA006671,NO,1,NONE
LEA006672,LEAD,CLU_LEA_LEA006672,LEA006672,NO,1,NONE
LEA006673,LEAD,CLU_LEA_LEA006673,LEA006673,NO,1,NONE
LEA006674,LEAD,CLU_LEA_LEA006674,LEA006674,NO,1,NONE
LEA006675,LEAD,CLU_LEA_LEA006675,LEA006675,NO,1,NONE
LEA006676,LEAD,CLU_LEA_LEA006676,LEA006676,NO,1,NONE
LEA006677,LEAD,CLU_LEA_LEA006677,LEA006677,NO,1,NONE
LEA006678,LEAD,CLU_LEA_LEA006678,LEA006678,NO,1,NONE
LEA006679,LEAD,CLU_LEA_LEA006679,LEA006679,NO,1,NONE
LEA006680,LEAD,CLU_LEA_LEA006680,LEA006680,NO,1,NONE
LEA006681,LEAD,CLU_LEA_LEA006681,LEA006681,NO,1,NONE
LEA006682,LEAD,CLU_LEA_LEA006682,LEA006682,NO,1,NONE
LEA006683,LEAD,CLU_LEA_LEA006683,LEA006683,NO,1,NONE
LEA006684,LEAD,CLU_LEA_LEA006684,LEA006684,NO,1,NONE
LEA006685,LEAD,CLU_LEA_LEA006685,LEA006685,NO,1,NONE
LEA006686,LEAD,CLU_LEA_LEA006686,LEA006686,NO,1,NONE
LEA006687,LEAD,CLU_LEA_LEA006687,LEA006687,NO,1,NONE
LEA006688,LEAD,CLU_LEA_LEA006688,LEA006688,NO,1,NONE
LEA006689,LEAD,CLU_LEA_LEA006689,LEA006689,NO,1,NONE
LEA006690,LEAD,CLU_LEA_LEA006690,LEA006690,NO,1,NONE
LEA006691,LEAD,CLU_LEA_LEA006691,LEA006691,NO,1,NONE
LEA006692,LEAD,CLU_LEA_LEA006692,LEA006692,NO,1,NONE
LEA006693,LEAD,CLU_LEA_LEA006693,LEA006693,NO,1,NONE
LEA006694,LEAD,CLU_LEA_LEA006694,LEA006694,NO,1,NONE
LEA006695,LEAD,CLU_LEA_LEA006695,LEA006695,NO,1,NONE
LEA006696,LEAD,CLU_LEA_LEA006696,LEA006696,NO,1,NONE
LEA006697,LEAD,CLU_LEA_LEA006697,LEA006697,NO,1,NONE
LEA006698,LEAD,CLU_LEA_LEA006698,LEA006698,NO,1,NONE
LEA006699,LEAD,CLU_LEA_LEA006699,LEA006699,NO,1,NONE
LEA006700,LEAD,CLU_LEA_LEA006700,LEA006700,NO,1,NONE
LEA006701,LEAD,CLU_LEA_LEA006701,LEA006701,NO,1,NONE
LEA006702,LEAD,CLU_LEA_LEA006702,LEA006702,NO,1,NONE
LEA006703,LEAD,CLU_LEA_LEA006703,LEA006703,NO,1,NONE
LEA006704,LEAD,CLU_LEA_LEA006704,LEA006704,NO,1,NONE
LEA006705,LEAD,CLU_LEA_LEA006705,LEA006705,NO,1,NONE
LEA006706,LEAD,CLU_LEA_LEA006706,LEA006706,NO,1,NONE
LEA006707,LEAD,CLU_LEA_LEA006707,LEA006707,NO,1,NONE
LEA006708,LEAD,CLU_LEA_LEA006708,LEA006708,NO,1,NONE
LEA006709,LEAD,CLU_LEA_LEA006709,LEA006709,NO,1,NONE
LEA006710,LEAD,CLU_LEA_LEA006710,LEA006710,NO,1,NONE
LEA006711,LEAD,CLU_LEA_LEA006711,LEA006711,NO,1,NONE
LEA006712,LEAD,CLU_LEA_LEA006712,LEA006712,NO,1,NONE
LEA006713,LEAD,CLU_LEA_LEA006713,LEA006713,NO,1,NONE
LEA006714,LEAD,CLU_LEA_LEA006714,LEA006714,NO,1,NONE
LEA006715,LEAD,CLU_LEA_LEA006715,LEA006715,NO,1,NONE
LEA006716,LEAD,CLU_LEA_LEA006716,LEA006716,NO,1,NONE
LEA006717,LEAD,CLU_LEA_LEA006717,LEA006717,NO,1,NONE
LEA006718,LEAD,CLU_LEA_LEA006718,LEA006718,NO,1,NONE
LEA006719,LEAD,CLU_LEA_LEA006719,LEA006719,NO,1,NONE
LEA006720,LEAD,CLU_LEA_LEA006720,LEA006720,NO,1,NONE
LEA006721,LEAD,CLU_LEA_LEA006721,LEA006721,NO,1,NONE
LEA006722,LEAD,CLU_LEA_LEA006722,LEA006722,NO,1,NONE
LEA006723,LEAD,CLU_LEA_LEA006723,LEA006723,NO,1,NONE
LEA006724,LEAD,CLU_LEA_LEA006724,LEA006724,NO,1,NONE
LEA006725,LEAD,CLU_LEA_LEA006725,LEA006725,NO,1,NONE
LEA006726,LEAD,CLU_LEA_LEA006726,LEA006726,NO,1,NONE
LEA006727,LEAD,CLU_LEA_LEA006727,LEA006727,NO,1,NONE
LEA006728,LEAD,CLU_LEA_LEA006728,LEA006728,NO,1,NONE
LEA006729,LEAD,CLU_LEA_LEA006729,LEA006729,NO,1,NONE
LEA006730,LEAD,CLU_LEA_LEA006730,LEA006730,NO,1,NONE
LEA006731,LEAD,CLU_LEA_LEA006731,LEA006731,NO,1,NONE
LEA006732,LEAD,CLU_LEA_LEA006732,LEA006732,NO,1,NONE
LEA006733,LEAD,CLU_LEA_LEA006733,LEA006733,NO,1,NONE
LEA006734,LEAD,CLU_LEA_LEA006734,LEA006734,NO,1,NONE
LEA006735,LEAD,CLU_LEA_LEA006735,LEA006735,NO,1,NONE
LEA006736,LEAD,CLU_LEA_LEA006736,LEA006736,NO,1,NONE
LEA006737,LEAD,CLU_LEA_LEA006737,LEA006737,NO,1,NONE
LEA006738,LEAD,CLU_LEA_LEA006738,LEA006738,NO,1,NONE
LEA006739,LEAD,CLU_LEA_LEA006739,LEA006739,NO,1,NONE
LEA006740,LEAD,CLU_LEA_LEA006740,LEA006740,NO,1,NONE
LEA006741,LEAD,CLU_LEA_LEA006741,LEA006741,NO,1,NONE
LEA006742,LEAD,CLU_LEA_LEA006742,LEA006742,NO,1,NONE
LEA006743,LEAD,CLU_LEA_LEA006743,LEA006743,NO,1,NONE
LEA006744,LEAD,CLU_LEA_LEA006744,LEA006744,NO,1,NONE
LEA006745,LEAD,CLU_LEA_LEA006745,LEA006745,NO,1,NONE
LEA006746,LEAD,CLU_LEA_LEA006746,LEA006746,NO,1,NONE
LEA006747,LEAD,CLU_LEA_LEA006747,LEA006747,NO,1,NONE
LEA006748,LEAD,CLU_LEA_LEA006748,LEA006748,NO,1,NONE
LEA006749,LEAD,CLU_LEA_LEA006749,LEA006749,NO,1,NONE
LEA006750,LEAD,CLU_LEA_LEA006750,LEA006750,NO,1,NONE
LEA006751,LEAD,CLU_LEA_LEA006751,LEA006751,NO,1,NONE
LEA006752,LEAD,CLU_LEA_LEA006752,LEA006752,NO,1,NONE
LEA006753,LEAD,CLU_LEA_LEA006753,LEA006753,NO,1,NONE
LEA006754,LEAD,CLU_LEA_LEA006754,LEA006754,NO,1,NONE
LEA006755,LEAD,CLU_LEA_LEA006755,LEA006755,NO,1,NONE
LEA006756,LEAD,CLU_LEA_LEA006756,LEA006756,NO,1,NONE
LEA006757,LEAD,CLU_LEA_LEA006757,LEA006757,NO,1,NONE
LEA006758,LEAD,CLU_LEA_LEA006758,LEA006758,NO,1,NONE
LEA006759,LEAD,CLU_LEA_LEA006759,LEA006759,NO,1,NONE
LEA006760,LEAD,CLU_LEA_LEA006760,LEA006760,NO,1,NONE
LEA006761,LEAD,CLU_LEA_LEA006761,LEA006761,NO,1,NONE
LEA006762,LEAD,CLU_LEA_LEA006762,LEA006762,NO,1,NONE
LEA006763,LEAD,CLU_LEA_LEA006763,LEA006763,NO,1,NONE
LEA006764,LEAD,CLU_LEA_LEA006764,LEA006764,NO,1,NONE
LEA006765,LEAD,CLU_LEA_LEA006765,LEA006765,NO,1,NONE
LEA006766,LEAD,CLU_LEA_LEA006766,LEA006766,NO,1,NONE
LEA006767,LEAD,CLU_LEA_LEA006767,LEA006767,NO,1,NONE
LEA006768,LEAD,CLU_LEA_LEA006768,LEA006768,NO,1,NONE
LEA006769,LEAD,CLU_LEA_LEA006769,LEA006769,NO,1,NONE
LEA006770,LEAD,CLU_LEA_LEA006770,LEA006770,NO,1,NONE
LEA006771,LEAD,CLU_LEA_LEA006771,LEA006771,NO,1,NONE
LEA006772,LEAD,CLU_LEA_LEA006772,LEA006772,NO,1,NONE
LEA006773,LEAD,CLU_LEA_LEA006773,LEA006773,NO,1,NONE
LEA006774,LEAD,CLU_LEA_LEA006774,LEA006774,NO,1,NONE
LEA006775,LEAD,CLU_LEA_LEA006775,LEA006775,NO,1,NONE
LEA006776,LEAD,CLU_LEA_LEA006776,LEA006776,NO,1,NONE
LEA006777,LEAD,CLU_LEA_LEA006777,LEA006777,NO,1,NONE
LEA006778,LEAD,CLU_LEA_LEA006778,LEA006778,NO,1,NONE
LEA006779,LEAD,CLU_LEA_LEA006779,LEA006779,NO,1,NONE
LEA006780,LEAD,CLU_LEA_LEA006780,LEA006780,NO,1,NONE
LEA006781,LEAD,CLU_LEA_LEA006781,LEA006781,NO,1,NONE
LEA006782,LEAD,CLU_LEA_LEA006782,LEA006782,NO,1,NONE
LEA006783,LEAD,CLU_LEA_LEA006783,LEA006783,NO,1,NONE
LEA006784,LEAD,CLU_LEA_LEA006784,LEA006784,NO,1,NONE
LEA006785,LEAD,CLU_LEA_LEA006785,LEA006785,NO,1,NONE
LEA006786,LEAD,CLU_LEA_LEA006786,LEA006786,NO,1,NONE
LEA006787,LEAD,CLU_LEA_LEA006787,LEA006787,NO,1,NONE
LEA006788,LEAD,CLU_LEA_LEA006788,LEA006788,NO,1,NONE
LEA006789,LEAD,CLU_LEA_LEA006789,LEA006789,NO,1,NONE
LEA006790,LEAD,CLU_LEA_LEA006790,LEA006790,NO,1,NONE
LEA006791,LEAD,CLU_LEA_LEA006791,LEA006791,NO,1,NONE
LEA006792,LEAD,CLU_LEA_LEA006792,LEA006792,NO,1,NONE
LEA006793,LEAD,CLU_LEA_LEA006793,LEA006793,NO,1,NONE
LEA006794,LEAD,CLU_LEA_LEA006794,LEA006794,NO,1,NONE
LEA006795,LEAD,CLU_LEA_LEA006795,LEA006795,NO,1,NONE
LEA006796,LEAD,CLU_LEA_LEA006796,LEA006796,NO,1,NONE
LEA006797,LEAD,CLU_LEA_LEA006797,LEA006797,NO,1,NONE
LEA006798,LEAD,CLU_LEA_LEA006798,LEA006798,NO,1,NONE
LEA006799,LEAD,CLU_LEA_LEA006799,LEA006799,NO,1,NONE
LEA006800,LEAD,CLU_LEA_LEA006800,LEA006800,NO,1,NONE
LEA006801,LEAD,CLU_LEA_LEA006801,LEA006801,NO,1,NONE
LEA006802,LEAD,CLU_LEA_LEA006802,LEA006802,NO,1,NONE
LEA006803,LEAD,CLU_LEA_LEA006803,LEA006803,NO,1,NONE
LEA006804,LEAD,CLU_LEA_LEA006804,LEA006804,NO,1,NONE
LEA006805,LEAD,CLU_LEA_LEA006805,LEA006805,NO,1,NONE
LEA006806,LEAD,CLU_LEA_LEA006806,LEA006806,NO,1,NONE
LEA006807,LEAD,CLU_LEA_LEA006807,LEA006807,NO,1,NONE
LEA006808,LEAD,CLU_LEA_LEA006808,LEA006808,NO,1,NONE
LEA006809,LEAD,CLU_LEA_LEA006809,LEA006809,NO,1,NONE
LEA006810,LEAD,CLU_LEA_LEA006810,LEA006810,NO,1,NONE
LEA006811,LEAD,CLU_LEA_LEA006811,LEA006811,NO,1,NONE
LEA006812,LEAD,CLU_LEA_LEA006812,LEA006812,NO,1,NONE
LEA006813,LEAD,CLU_LEA_LEA006813,LEA006813,NO,1,NONE
LEA006814,LEAD,CLU_LEA_LEA006814,LEA006814,NO,1,NONE
LEA006815,LEAD,CLU_LEA_LEA006815,LEA006815,NO,1,NONE
LEA006816,LEAD,CLU_LEA_LEA006816,LEA006816,NO,1,NONE
LEA006817,LEAD,CLU_LEA_LEA006817,LEA006817,NO,1,NONE
LEA006818,LEAD,CLU_LEA_LEA006818,LEA006818,NO,1,NONE
LEA006819,LEAD,CLU_LEA_LEA006819,LEA006819,NO,1,NONE
LEA006820,LEAD,CLU_LEA_LEA006820,LEA006820,NO,1,NONE
LEA006821,LEAD,CLU_LEA_LEA006821,LEA006821,NO,1,NONE
LEA006822,LEAD,CLU_LEA_LEA006822,LEA006822,NO,1,NONE
LEA006823,LEAD,CLU_LEA_LEA006823,LEA006823,NO,1,NONE
LEA006824,LEAD,CLU_LEA_LEA006824,LEA006824,NO,1,NONE
LEA006825,LEAD,CLU_LEA_LEA006825,LEA006825,NO,1,NONE
LEA006826,LEAD,CLU_LEA_LEA006826,LEA006826,NO,1,NONE
LEA006827,LEAD,CLU_LEA_LEA006827,LEA006827,NO,1,NONE
LEA006828,LEAD,CLU_LEA_LEA006828,LEA006828,NO,1,NONE
LEA006829,LEAD,CLU_LEA_LEA006829,LEA006829,NO,1,NONE
LEA006830,LEAD,CLU_LEA_LEA006830,LEA006830,NO,1,NONE
LEA006831,LEAD,CLU_LEA_LEA006831,LEA006831,NO,1,NONE
LEA006832,LEAD,CLU_LEA_LEA006832,LEA006832,NO,1,NONE
LEA006833,LEAD,CLU_LEA_LEA006833,LEA006833,NO,1,NONE
LEA006834,LEAD,CLU_LEA_LEA006834,LEA006834,NO,1,NONE
LEA006835,LEAD,CLU_LEA_LEA006835,LEA006835,NO,1,NONE
LEA006836,LEAD,CLU_LEA_LEA006836,LEA006836,NO,1,NONE
LEA006837,LEAD,CLU_LEA_LEA006837,LEA006837,NO,1,NONE
LEA006838,LEAD,CLU_LEA_LEA006838,LEA006838,NO,1,NONE
LEA006839,LEAD,CLU_LEA_LEA006839,LEA006839,NO,1,NONE
LEA006840,LEAD,CLU_LEA_LEA006840,LEA006840,NO,1,NONE
LEA006841,LEAD,CLU_LEA_LEA006841,LEA006841,NO,1,NONE
LEA006842,LEAD,CLU_LEA_LEA006842,LEA006842,NO,1,NONE
LEA006843,LEAD,CLU_LEA_LEA006843,LEA006843,NO,1,NONE
LEA006844,LEAD,CLU_LEA_LEA006844,LEA006844,NO,1,NONE
LEA006845,LEAD,CLU_LEA_LEA006845,LEA006845,NO,1,NONE
LEA006846,LEAD,CLU_LEA_LEA006846,LEA006846,NO,1,NONE
LEA006847,LEAD,CLU_LEA_LEA006847,LEA006847,NO,1,NONE
LEA006848,LEAD,CLU_LEA_LEA006848,LEA006848,NO,1,NONE
LEA006849,LEAD,CLU_LEA_LEA006849,LEA006849,NO,1,NONE
LEA006850,LEAD,CLU_LEA_LEA006850,LEA006850,NO,1,NONE
LEA006851,LEAD,CLU_LEA_LEA006851,LEA006851,NO,1,NONE
LEA006852,LEAD,CLU_LEA_LEA006852,LEA006852,NO,1,NONE
LEA006853,LEAD,CLU_LEA_LEA006853,LEA006853,NO,1,NONE
LEA006854,LEAD,CLU_LEA_LEA006854,LEA006854,NO,1,NONE
LEA006855,LEAD,CLU_LEA_LEA006855,LEA006855,NO,1,NONE
LEA006856,LEAD,CLU_LEA_LEA006856,LEA006856,NO,1,NONE
LEA006857,LEAD,CLU_LEA_LEA006857,LEA006857,NO,1,NONE
LEA006858,LEAD,CLU_LEA_LEA006858,LEA006858,NO,1,NONE
LEA006859,LEAD,CLU_LEA_LEA006859,LEA006859,NO,1,NONE
LEA006860,LEAD,CLU_LEA_LEA006860,LEA006860,NO,1,NONE
LEA006861,LEAD,CLU_LEA_LEA006861,LEA006861,NO,1,NONE
LEA006862,LEAD,CLU_LEA_LEA006862,LEA006862,NO,1,NONE
LEA006863,LEAD,CLU_LEA_LEA006863,LEA006863,NO,1,NONE
LEA006864,LEAD,CLU_LEA_LEA006864,LEA006864,NO,1,NONE
LEA006865,LEAD,CLU_LEA_LEA006865,LEA006865,NO,1,NONE
LEA006866,LEAD,CLU_LEA_LEA006866,LEA006866,NO,1,NONE
LEA006867,LEAD,CLU_LEA_LEA006867,LEA006867,NO,1,NONE
LEA006868,LEAD,CLU_LEA_LEA006868,LEA006868,NO,1,NONE
LEA006869,LEAD,CLU_LEA_LEA006869,LEA006869,NO,1,NONE
LEA006870,LEAD,CLU_LEA_LEA006870,LEA006870,NO,1,NONE
LEA006871,LEAD,CLU_LEA_LEA006871,LEA006871,NO,1,NONE
LEA006872,LEAD,CLU_LEA_LEA006872,LEA006872,NO,1,NONE
LEA006873,LEAD,CLU_LEA_LEA006873,LEA006873,NO,1,NONE
LEA006874,LEAD,CLU_LEA_LEA006874,LEA006874,NO,1,NONE
LEA006875,LEAD,CLU_LEA_LEA006875,LEA006875,NO,1,NONE
LEA006876,LEAD,CLU_LEA_LEA006876,LEA006876,NO,1,NONE
LEA006877,LEAD,CLU_LEA_LEA006877,LEA006877,NO,1,NONE
LEA006878,LEAD,CLU_LEA_LEA006878,LEA006878,NO,1,NONE
LEA006879,LEAD,CLU_LEA_LEA006879,LEA006879,NO,1,NONE
LEA006880,LEAD,CLU_LEA_LEA006880,LEA006880,NO,1,NONE
LEA006881,LEAD,CLU_LEA_LEA006881,LEA006881,NO,1,NONE
LEA006882,LEAD,CLU_LEA_LEA006882,LEA006882,NO,1,NONE
LEA006883,LEAD,CLU_LEA_LEA006883,LEA006883,NO,1,NONE
LEA006884,LEAD,CLU_LEA_LEA006884,LEA006884,NO,1,NONE
LEA006885,LEAD,CLU_LEA_LEA006885,LEA006885,NO,1,NONE
LEA006886,LEAD,CLU_LEA_LEA006886,LEA006886,NO,1,NONE
LEA006887,LEAD,CLU_LEA_LEA006887,LEA006887,NO,1,NONE
LEA006888,LEAD,CLU_LEA_LEA006888,LEA006888,NO,1,NONE
LEA006889,LEAD,CLU_LEA_LEA006889,LEA006889,NO,1,NONE
LEA006890,LEAD,CLU_LEA_LEA006890,LEA006890,NO,1,NONE
LEA006891,LEAD,CLU_LEA_LEA006891,LEA006891,NO,1,NONE
LEA006892,LEAD,CLU_LEA_LEA006892,LEA006892,NO,1,NONE
LEA006893,LEAD,CLU_LEA_LEA006893,LEA006893,NO,1,NONE
